age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
42,Private,386.27710260899494,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.686858981072369,0.0,45,United-States,1
55,Federal-gov,417.77146862848355,Bachelors,13,No spouse,Other-service,Other,White,Female,0.0,0.0,72,United-States,0
40,Gov,223.8146554629522,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,20,United-States,0
61,Private,519.6691255019871,College,9,No spouse,Adm-clerical,Other,Asian-Pac-Islander,Female,0.0,0.0,40,Japan,0
58,Private,363.3056564382118,Bachelors,13,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,72,United-States,0
39,Gov,355.437758264369,College,9,No spouse,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
45,Private,584.0522236923681,College,10,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,50,United-States,0
25,Private,329.40097146183405,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,45,United-States,0
69,Private,326.4444822630641,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
36,Private,273.4794324990455,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Male,0.0,0.0,60,United-States,0
34,Private,155.7754794568131,Assoc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2.7024461054414273,0.0,40,United-States,1
45,Private,517.6552907099473,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,1
27,Private,425.77458825063763,School,8,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,45,United-States,0
28,Private,320.2077450656058,College,10,No spouse,Handlers-cleaners,Other,Black,Male,0.0,0.0,40,United-States,0
27,Private,264.1155050352024,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,60,United-States,0
41,Gov,458.360120429341,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
18,Gov,623.8164794232355,College,9,Never-married,Sales,Other,Black,Female,0.0,0.0,30,United-States,0
44,Private,458.96405087980474,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
47,Private,307.91070134050227,Assoc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,45,United-States,1
36,Gov,546.5500891958577,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,0
66,Private,486.7021676549222,School,1,No spouse,Priv-house-serv,Other,White,Female,0.0,0.0,40,Guatemala,0
33,Private,412.48999987878494,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,45,United-States,0
39,Gov,408.0404391723938,College,9,No spouse,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,1
30,Private,497.1478653278117,College,9,Never-married,Transport-moving,Other,Black,Male,0.0,0.0,40,United-States,0
34,Private,451.7211529251204,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
62,Private,349.6369545685925,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,32,United-States,0
21,Private,424.66339611508783,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,45,United-States,0
50,Self-emp-inc,394.4287007812692,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.686858981072369,0.0,50,United-States,1
30,Private,338.98672540381284,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.4432941369815784,0.0,60,United-States,1
43,Private,440.3203379359168,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
19,Private,335.0656652060906,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
26,Federal-gov,414.64201427255296,Assoc,11,Never-married,Craft-repair,Other,White,Male,0.0,0.0,50,Japan,0
50,Private,308.92555737588305,School,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2.2666047378046987,65,Canada,0
45,Federal-gov,423.83723290904965,Masters,14,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,40,United-States,1
46,Self-emp-inc,354.81262660734046,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
17,Private,849.536344131315,School,6,Never-married,Other-service,Other,White,Male,0.0,0.0,15,United-States,0
56,Private,444.262309902607,School,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,594.8066912871777,College,10,Married-civ-spouse,Adm-clerical,Wife,Black,Female,2.4432941369815784,0.0,40,United-States,1
47,Private,578.514476914796,Masters,14,No spouse,Machine-op-inspct,Other,Asian-Pac-Islander,Female,0.0,0.0,42,India,0
23,Private,485.6469911365662,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,0
51,Private,594.3744610933414,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,20,United-States,0
19,Private,450.6229022142572,College,10,Never-married,Tech-support,Other,White,Female,0.0,0.0,25,United-States,0
33,Private,250.8625121455974,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
32,Private,344.31235818657456,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,80,United-States,0
52,Private,314.9349139107952,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
36,Private,435.5157861662422,College,10,No spouse,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
34,Private,476.32236982950946,College,9,No spouse,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
26,Private,331.00453169103287,College,9,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
26,Self-emp-inc,258.59621033572785,School,8,Married-civ-spouse,Sales,Husband,Other,Male,0.0,0.0,98,Dominican-Republic,0
35,Gov,517.9691110481397,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
58,Federal-gov,373.2157552944409,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
32,Private,454.4678206430022,School,7,No spouse,Craft-repair,Other,White,Male,0.0,0.0,50,United-States,0
23,Private,450.7094407708807,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
28,Private,542.5845556224393,College,10,Never-married,Machine-op-inspct,Other,Black,Male,0.0,0.0,40,United-States,0
20,Private,621.9839226217989,School,6,Never-married,Other-service,Other,White,Male,0.0,0.0,35,Mexico,0
17,Private,608.2014468907486,School,6,Never-married,Other-service,Other,White,Male,0.0,0.0,20,United-States,0
56,Private,299.86997182112117,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2.4432941369815784,0.0,45,United-States,1
26,Private,419.53307378560754,College,9,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
43,Gov,491.43259965126447,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,2.254715049087179,0.0,36,United-States,0
45,Private,417.6433885505671,College,10,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,35,United-States,0
34,Private,409.2639734938808,College,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,2.7024461054414273,0.0,50,United-States,1
54,Private,540.9926062341333,School,2,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35,Mexico,0
51,Gov,367.1620895462929,College,9,No spouse,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
58,Private,309.4559742515888,College,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,0
49,Private,289.17468768894696,Assoc,12,No spouse,Adm-clerical,Other,White,Female,2.3954426193043536,0.0,40,United-States,0
21,Private,471.6884565049266,Assoc,11,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
44,Private,170.63118120671848,College,10,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
26,Private,258.14337101696026,Bachelors,13,Never-married,Exec-managerial,Other,White,Female,0.0,0.0,50,United-States,0
39,Private,232.21972353785972,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
19,Private,209.1387099510753,College,9,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
37,Private,323.04643629051225,College,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,0
49,Private,352.9929177759803,College,9,No spouse,Adm-clerical,Other,White,Male,0.0,0.0,32,United-States,0
45,Private,338.8170597830044,College,9,No spouse,Machine-op-inspct,Other,Black,Female,0.0,0.0,40,United-States,0
60,Federal-gov,259.4609797252758,College,9,Never-married,Adm-clerical,Other,Black,Female,0.0,0.0,40,United-States,0
28,Federal-gov,230.5363311931549,Bachelors,13,Never-married,Exec-managerial,Other,Black,Male,0.0,0.0,40,United-States,0
23,Private,117.34138229968147,College,10,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,30,United-States,0
44,Private,450.41314368033267,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,45,United-States,0
19,Gov,386.6885051304215,College,10,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,12,United-States,0
37,Private,364.52571925722884,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
41,Private,335.20441524538427,College,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,38,United-States,0
56,Federal-gov,395.2581434961208,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.7024461054414273,0.0,40,United-States,1
44,Private,362.8360511305347,Assoc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,54,United-States,1
30,Private,393.1513703397204,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,36,Vietnam,1
23,Private,363.73066958946424,Bachelors,13,Never-married,Sales,Other,White,Female,0.0,0.0,40,United-States,0
44,Private,353.19541333375213,College,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,2.4432941369815784,0.0,40,United-States,1
38,Private,525.8887715097177,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.7024461054414273,0.0,70,United-States,1
32,Private,325.59791154121365,College,10,Married-civ-spouse,Sales,Husband,White,Male,2.5863343733608684,0.0,50,United-States,1
57,Private,367.60576709295515,Masters,14,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,20,United-States,0
35,Private,294.3603234133296,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.7024461054414273,0.0,50,United-States,1
48,Private,327.4614481125984,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.593809670660587,0.0,50,United-States,1
32,Gov,337.39887373848774,College,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,99,United-States,0
76,Federal-gov,159.1194519849789,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,0.0,15,United-States,0
57,Gov,436.5329311747282,College,9,No spouse,Handlers-cleaners,Other,Black,Female,0.0,0.0,30,United-States,0
58,Private,387.33835338112334,College,10,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
51,Private,219.87041638201353,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.686858981072369,0.0,50,United-States,1
50,Private,459.4736118647076,School,6,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
38,Private,475.72155721598324,College,9,No spouse,Other-service,Wife,White,Female,0.0,0.0,25,United-States,0
53,Private,532.6753232504768,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,2.3271766004023196,40,United-States,0
59,Private,253.183727755162,School,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,20,United-States,0
23,Private,484.4202720778725,College,9,Never-married,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
44,Private,497.87548644214246,Assoc,11,No spouse,Exec-managerial,Other,White,Male,2.7368121251099202,0.0,40,United-States,1
23,Private,784.4533128236504,Bachelors,13,Never-married,Sales,Other,White,Female,0.0,0.0,40,United-States,0
23,Private,403.8440292984409,Assoc,12,Never-married,Sales,Other,White,Male,0.0,0.0,20,United-States,0
44,Private,438.43471577875766,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
30,Private,608.4266595079476,College,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,0
28,Private,492.4246135196737,College,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,0
46,Private,412.2535627499173,College,10,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,40,United-States,0
34,Gov,379.71304955189515,School,1,Never-married,Adm-clerical,Other,Black,Female,0.0,0.0,25,United-States,0
38,Private,354.87039887823835,Bachelors,13,No spouse,Exec-managerial,Other,White,Male,3.117678533908948,0.0,45,United-States,1
26,Private,451.4166589748323,College,10,Never-married,Sales,Other,Black,Female,0.0,0.0,37,United-States,0
39,Private,459.3375665020226,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
28,Private,687.4445432178511,College,10,Never-married,Sales,Other,Black,Male,0.0,0.0,40,United-States,0
33,Gov,447.5365906828178,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0.0,0.0,19,India,0
43,Private,538.2090671848626,Masters,14,No spouse,Prof-specialty,Other,White,Female,0.0,2.390273851661182,40,United-States,1
30,Private,332.5988574845079,Bachelors,13,No spouse,Exec-managerial,Other,Asian-Pac-Islander,Female,0.0,0.0,40,China,0
59,Gov,373.65224474101586,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,1
26,Private,198.020200989697,College,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
28,Private,227.9495558232128,College,10,Never-married,Tech-support,Other,Black,Male,0.0,0.0,24,United-States,0
48,Private,343.2914213900487,College,10,Never-married,Other-service,Other,White,Male,0.0,0.0,40,United-States,0
49,Private,225.27316751002547,Bachelors,13,No spouse,Prof-specialty,Other,White,Female,2.254715049087179,0.0,35,United-States,0
41,Private,412.5699940616137,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,2.3491863571777025,40,United-States,0
20,Private,389.60236138914763,College,10,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,30,United-States,0
49,Private,410.1353435147963,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
37,Gov,343.0029154395047,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
18,Private,396.3975277420383,School,8,Never-married,Sales,Other,White,Female,0.0,0.0,8,United-States,0
61,Private,475.3630191758715,College,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,1
26,Private,421.8423876283653,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,48,United-States,0
66,Private,366.23762777737625,Bachelors,13,No spouse,Other-service,Other,White,Male,0.0,0.0,12,United-States,0
68,Private,437.6996687227442,Masters,14,Never-married,Prof-specialty,Other,White,Female,2.457817069940689,0.0,40,United-States,0
27,Gov,446.2869032360237,College,9,Married-civ-spouse,Protective-serv,Wife,White,Female,0.0,0.0,40,United-States,0
66,Private,512.3982825888471,College,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,7,United-States,0
28,Private,257.7479388860365,School,6,Never-married,Other-service,Other,White,Female,0.0,0.0,15,United-States,0
26,Private,278.6772326545532,Bachelors,13,Never-married,Prof-specialty,Other,White,Female,0.0,0.0,40,United-States,0
25,Private,480.4747652062489,College,9,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,40,United-States,0
46,Private,439.1298213512719,College,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,48,United-States,0
62,Private,425.4574009228186,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
35,Private,447.71084418405593,College,9,Never-married,Machine-op-inspct,Other,White,Male,0.0,2.32353748458108,40,United-States,0
26,Private,194.72544774630768,College,9,Never-married,Farming-fishing,Other,White,Male,0.0,0.0,60,United-States,0
40,Private,333.1966386385073,College,9,No spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,40,United-States,0
31,Private,494.63622997107683,College,10,Never-married,Exec-managerial,Other,White,Male,0.0,0.0,45,Honduras,0
52,Private,558.9964221710189,College,9,No spouse,Transport-moving,Other,White,Male,0.0,0.0,40,United-States,0
61,Private,493.45009879419416,College,9,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,12,United-States,0
39,Gov,389.9012695542296,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
25,Private,322.78940503058647,College,9,Never-married,Other-service,Other,White,Female,1.6925635482034116,0.0,40,United-States,0
47,Private,413.34005370880766,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,48,United-States,0
33,Private,370.2539668929963,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40,Ecuador,0
17,Private,583.5726175892765,School,7,Never-married,Other-service,Other,White,Male,0.0,0.0,25,United-States,0
26,Private,546.0998077274886,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45,United-States,0
25,Private,337.86091813052303,College,9,Never-married,Handlers-cleaners,Other,White,Male,0.0,0.0,40,United-States,0
39,Private,441.2119671994403,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,16,United-States,0
33,Private,433.87325338167597,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2.686858981072369,0.0,45,United-States,1
46,Federal-gov,575.2399499339384,College,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40,United-States,0
27,Private,283.1342437784593,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,20,United-States,0
48,Private,288.86675128854824,College,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,2.686858981072369,0.0,40,United-States,1
29,Private,292.52692183797376,School,7,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,5,United-States,0
40,Private,341.51427495787055,Bachelors,13,Never-married,Sales,Other,White,Male,0.0,0.0,40,United-States,0
24,Private,374.15103902034,Bachelors,13,Never-married,Sales,Other,Black,Male,0.0,0.0,40,United-States,0
55,Private,368.51458587144145,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Other,Male,0.0,2.2666047378046987,35,India,0
56,Private,275.29075538419374,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
25,Private,498.6100680892836,Assoc,12,Never-married,Craft-repair,Other,White,Male,0.0,0.0,30,United-States,0
36,Private,169.0325412457613,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,0
26,Private,176.47379408852748,College,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
37,Private,465.75100644013645,College,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,44,United-States,1
36,Private,741.0627503794803,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
23,Private,333.6105513918887,School,7,Never-married,Craft-repair,Other,White,Male,0.0,0.0,50,Mexico,0
25,Private,457.0350095999211,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,0
36,Gov,493.6253640160724,College,9,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,40,United-States,0
37,Private,571.9825172153429,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,70,United-States,0
39,Self-emp-inc,362.3368598417776,Assoc,12,Married-civ-spouse,Sales,Husband,White,Male,2.5863343733608684,0.0,48,United-States,1
35,Private,507.36180384416014,Assoc,11,Never-married,Craft-repair,Other,Black,Male,0.0,0.0,40,United-States,0
33,Private,463.99137923026115,School,7,Never-married,Handlers-cleaners,Other,Black,Male,0.0,0.0,40,United-States,0
31,Private,242.03718722543442,College,10,Never-married,Craft-repair,Other,White,Male,0.0,0.0,46,United-States,0
49,Private,446.51763682972256,College,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,22,United-States,0
34,Private,337.91271062213684,Bachelors,13,No spouse,Transport-moving,Other,White,Male,0.0,0.0,50,United-States,0
40,Private,370.70338547145747,College,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,60,Trinadad&Tobago,0
27,Private,465.2751873891407,College,10,No spouse,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
50,Private,443.28771695141745,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,23,United-States,0
38,Private,598.2223666831591,School,8,Never-married,Machine-op-inspct,Other,Black,Female,0.0,0.0,50,United-States,0
55,Gov,506.2953683374953,Bachelors,13,No spouse,Exec-managerial,Other,Black,Male,0.0,0.0,40,United-States,0
49,Private,410.1109605948127,School,4,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,70,Italy,0
40,Private,464.32316332485505,Bachelors,13,No spouse,Other-service,Other,Other,Male,0.0,0.0,40,Mexico,0
42,Private,429.7464368671368,Assoc,11,No spouse,Tech-support,Other,White,Female,0.0,0.0,30,United-States,0
51,Private,414.62513189627083,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
27,Private,536.8696303573149,Bachelors,13,Never-married,Adm-clerical,Other,Asian-Pac-Islander,Female,0.0,0.0,50,Laos,0
30,Gov,379.55763725684665,College,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
70,Private,234.19863364247024,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,20,United-States,1
40,Private,376.27516527137425,School,6,Never-married,Other-service,Other,Black,Female,0.0,0.0,40,United-States,0
43,Private,425.4233185898488,Bachelors,13,No spouse,Craft-repair,Other,White,Male,0.0,0.0,35,United-States,0
24,Private,385.6280591450783,College,9,Never-married,Other-service,Other,White,Female,0.0,0.0,40,United-States,0
22,Private,417.8827586775985,School,4,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,40,United-States,0
38,Private,429.88486830778305,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
52,Private,298.4191682851489,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
32,Private,383.775976319519,Assoc,11,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,United-States,1
33,Private,412.2778189522206,Assoc,11,No spouse,Protective-serv,Other,White,Female,0.0,0.0,40,United-States,0
21,Private,472.2213464044166,College,9,Never-married,Machine-op-inspct,Other,White,Male,0.0,0.0,40,United-States,0
27,Private,202.72888299401248,College,10,Never-married,Sales,Other,White,Male,0.0,0.0,50,United-States,0
31,Private,181.98076821466603,College,9,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,50,United-States,0
29,Private,403.1761401670491,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,0.0,40,Hong,1
49,Private,349.3794498822162,School,3,Married-civ-spouse,Other-service,Husband,White,Male,0.0,2.396056914385616,40,Greece,0
61,Private,207.21486433168832,Bachelors,13,Never-married,Prof-specialty,Other,White,Male,0.0,0.0,7,United-States,1
46,Private,624.3740865859185,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50,Germany,1
37,Private,372.74656269374236,School,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
56,Federal-gov,376.6656342168741,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
37,Private,415.5983638081363,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
26,Private,344.27169503170023,College,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
31,Private,477.3740671632677,College,10,Never-married,Adm-clerical,Other,Black,Female,0.0,0.0,35,United-States,0
36,Private,284.15312773221416,College,9,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0.0,0.0,40,South,0
52,Private,446.8646327468756,School,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,45,United-States,0
40,Private,475.2083753470681,College,10,No spouse,Craft-repair,Other,White,Male,0.0,0.0,60,United-States,0
21,Private,420.10236847701776,College,9,No spouse,Exec-managerial,Other,White,Female,0.0,0.0,60,United-States,0
63,Private,419.2576773298254,School,6,No spouse,Machine-op-inspct,Other,Black,Male,0.0,0.0,40,United-States,0
30,Private,543.1482302281763,College,9,Never-married,Adm-clerical,Other,White,Female,0.0,0.0,40,United-States,0
30,Private,661.6834590648311,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,20,Peru,0
50,Private,519.8018853370965,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,0
41,Private,492.0254058481127,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45,United-States,0
39,Self-emp-inc,342.8629463794535,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,1
23,Private,382.75187785300284,College,9,No spouse,Machine-op-inspct,Other,White,Female,0.0,0.0,48,United-States,0
52,Private,471.59834605307935,College,9,Married-civ-spouse,Sales,Husband,Black,Male,0.0,2.371998191256042,40,United-States,0
17,Private,465.397679409771,School,7,Never-married,Prof-specialty,Other,Black,Female,0.0,0.0,20,United-States,0
46,Private,397.4808171471926,Assoc,11,No spouse,Tech-support,Other,Black,Female,0.0,2.0448117651147912,40,United-States,0
26,Private,611.189823213705,College,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,42,United-States,0
30,Private,441.39211592415194,College,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2.291189590885875,40,United-States,0
23,Private,245.62369592529137,College,10,No spouse,Exec-managerial,Other,White,Male,0.0,0.0,50,United-States,0
21,Gov,310.61712766684326,College,10,Never-married,Adm-clerical,Other,Asian-Pac-Islander,Female,0.0,0.0,12,United-States,0
39,Private,459.5149616715434,College,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,55,United-States,0
37,Gov,497.74491458979264,Assoc,11,Married-civ-spouse,Protective-serv,Husband,Black,Male,0.0,0.0,40,United-States,0
40,Private,451.92366612072885,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,3.593809670660587,0.0,50,United-States,1
38,Private,443.9740983435858,College,10,No spouse,Adm-clerical,Other,Black,Female,0.0,0.0,20,United-States,0
47,Private,422.3043925890423,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2.5176471042739137,0.0,60,United-States,0
20,Private,541.569016839036,College,10,Never-married,Other-service,Other,White,Male,0.0,0.0,35,United-States,0
35,Private,187.9627622695517,College,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
62,Gov,449.5063959500465,Bachelors,13,No spouse,Prof-specialty,Other,White,Male,2.890477262263893,0.0,40,United-States,1
32,Private,248.79308672067236,School,7,No spouse,Other-service,Other,White,Female,0.0,0.0,15,United-States,0
42,Self-emp-inc,1047.5939098715685,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
32,Private,420.7041715980482,School,6,Never-married,Craft-repair,Other,White,Male,0.0,0.0,40,United-States,0
27,Private,543.4050054977411,College,10,Never-married,Other-service,Other,Black,Female,0.0,0.0,30,United-States,0
